session_nr,date,speech_id,first_name,last_name,fraktion,speech_len,Parlamentarische Diskussionskultur / Debattenbeiträge,Ukraine / Russland / Europäische Sicherheitspolitik,"Bildung, Soziales und Kommunalfinanzierung",Energie- und Wirtschaftspolitik,Fragestunde und Parlamentarische Anfragen,Gesetzgebungsverfahren und Verwaltung,Bundeswehr / Auslandseinsätze / Verteidigung,"Demokratie, Gesellschaft und Wertedebatte",dominant_topic_id,dominant_topic_label
36,2022-05-08,ID203608300,Thomas,Rachel,CDU/CSU,559,0.0054092023746974,0.0,0.0111625283387643,0.0,0.0124473721553497,0.0431782683890597,0.0010632790563045,0.0303451364530432,6,Gesetzgebungsverfahren und Verwaltung
36,2022-05-08,ID203608400,Till,Steffen,Grüne,726,0.0,0.0,0.0,0.0,0.0268677155179002,0.0627065667359426,0.0,0.0324908982830245,6,Gesetzgebungsverfahren und Verwaltung
36,2022-05-08,ID203608500,Michael,Kruse,FDP,423,0.0116717758901591,9.58937811292822e-05,0.0033396128678637,0.0,0.0228791115641807,0.0232612117104487,0.0001567451147041,0.0361443014854862,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203608600,Beatrix,von Storch,AfD,408,0.0123431138036073,0.0002505242096936,0.0086078156465444,0.0,0.0019232523470892,0.0057775803397312,0.0,0.0360667990275255,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203608700,Nina,Scheer,SPD,549,0.0102963707738728,0.0,0.0,0.0,0.0363040061999288,0.035154456239222,0.0,0.0211745307830381,5,Fragestunde und Parlamentarische Anfragen
36,2022-05-08,ID203608800,Hubert,Hüppe,CDU/CSU,619,0.0142839847819123,0.0,0.0083663079577754,0.0,0.0028140889312486,0.0302317606771601,0.0,0.0356202026687006,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203608900,Jens,Beeck,FDP,320,0.0187992468591196,0.0050640963295525,0.0202330749808381,0.0,0.0143457068496755,0.0079257686804946,0.0,0.0314799387291098,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203609000,Kerstin,Griese,SPD,768,0.0107466277796709,0.0011026638087575,0.0235500054784459,0.0,0.0045201343836218,0.0422548434376832,0.0,0.0318230135699912,6,Gesetzgebungsverfahren und Verwaltung
36,2022-05-08,ID203609100,Erich,Irlstorfer,CDU/CSU,394,0.0106417380228264,0.0016896477203222,0.0296348048354935,0.0,0.0066718592156568,0.0,0.0042947842639799,0.0250736528483128,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203609200,Herbert,Wollmann,SPD,582,0.0141149561982466,0.0,0.0078189381932006,0.0,0.0015495518378499,0.0310845003666786,0.0,0.0280882091369823,6,Gesetzgebungsverfahren und Verwaltung
36,2022-05-08,ID203609300,Bernhard,Herrmann,Grüne,774,0.0,0.0372274525033446,0.0197888278409021,0.0021081373004055,0.0108178710762014,0.0073550907280467,0.0037490320193462,0.0573434659234523,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203609400,Yvonne,Magwas,CDU/CSU,682,0.0057072263228878,0.0268061306357688,0.0217420234230088,0.002702951996543,0.0,0.0258121719380576,0.002645615104542,0.0310249245374097,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203609500,Carsten,Schneider,Unbekannt,799,0.0165906697989575,0.0261454491307959,0.0139630106891365,0.0,0.0245518283076388,0.0128775752929518,0.0044539445979371,0.0308946264715663,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203609600,Marc,Jongen,AfD,593,0.021047896497961,0.0275414256055696,0.0,0.0026057013698203,0.000383771077483,0.0120228978894154,0.0007468899767945,0.0290959280084364,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203609700,Thomas,Hacker,FDP,475,0.0,0.0304585670685261,0.0220441388969137,0.0,0.0022452119125785,0.0056557841725852,0.0,0.0424092896876283,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203609800,Gesine,Lötzsch,Die Linke,402,0.011151760138827,0.0075628972129626,0.0362708575403949,0.0044707897164244,0.0127120748805235,0.0,0.0,0.0300659739995133,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203609900,Katrin,Budde,SPD,1062,0.0194810059608217,0.027718048366549,0.0356980987384936,0.0071111323924458,0.0071039230544863,0.0008683572677953,0.0,0.0294521599880275,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203610000,Jonas,Geissler,CDU/CSU,702,0.0150114544612088,0.0305441926136185,0.0150685938394752,0.0,0.0054876617492185,0.0048535957098326,0.0,0.0317363801999039,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203610100,Friedhelm,Boginski,FDP,369,0.0,0.0079052945482571,0.0336358540222936,0.0071519580335352,0.0002007643405906,0.0006479859980059,0.0038443145185414,0.0303212511098178,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203610200,Reem,Alabali-Radovan,Unbekannt,544,0.0024612508198207,0.0271094246494587,0.0757741191660501,0.0,0.0,0.0,0.0,0.0113868399442511,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203610300,Silvia,Breher,CDU/CSU,385,0.0017117341678809,0.0158669479555999,0.0749125852255319,0.0,0.0037457690485885,0.0,0.0,0.0083150811911967,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203610400,Filiz,Polat,Grüne,806,0.0187670321057345,0.0223863996986512,0.0417511308950653,0.0,0.0,0.0040141631121905,0.0,0.034169177436032,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203610500,Mariana Iris,Harder-Kühnel,AfD,586,0.0156000792091616,0.0311867057548164,0.0130396166334354,0.0,0.0075831378578377,0.0,0.0,0.0372956667261813,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203610600,Stephan,Thomae,FDP,759,0.0164833872626661,0.0467565311670701,0.042588188564831,0.0,0.0053144265695504,0.0058919308281447,0.0029046883090906,0.0133541180122494,2,Ukraine / Russland / Europäische Sicherheitspolitik
36,2022-05-08,ID203610700,Clara,Bünger,Die Linke,459,0.0238703111237804,0.035318292915265,0.0101816215560661,0.0,0.0044765092153276,0.0154259062653378,0.0,0.0117129044239566,2,Ukraine / Russland / Europäische Sicherheitspolitik
36,2022-05-08,ID203610800,Helge,Lindh,SPD,700,0.0307063827903843,0.019965418225282,0.0137659140348822,0.0,0.0093765331830541,0.0124783390795249,0.0,0.0092004932049973,1,Parlamentarische Diskussionskultur / Debattenbeiträge
36,2022-05-08,ID203610900,Ralph,Edelhäußer,CDU/CSU,508,0.0157086378644588,0.0081473075073765,0.0276632512643543,0.0035678451052041,0.0086159771659014,0.0,0.0058174601798402,0.0312043751999479,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203611000,Gülistan,Yüksel,SPD,420,0.0173222181125562,0.015665517521689,0.0305830198022865,0.0,0.0,0.0093144182707828,0.0,0.0185793872574808,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203611100,Lars,Rohwer,CDU/CSU,554,0.0163477605748526,0.0278025381877679,0.0488310429150719,0.0,0.0,0.0,0.0032015941230209,0.0194326524850018,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203611200,Ria,Schröder,FDP,349,0.0,0.0510400221449764,0.04807165745067,0.0,0.0070029810054353,0.0,0.0,0.022733112930306,2,Ukraine / Russland / Europäische Sicherheitspolitik
36,2022-05-08,ID203611300,Daniela,Ludwig,CDU/CSU,720,0.0411170795087881,0.0,0.0338077118706664,0.0,0.024653328873447,0.0,0.0034030122580595,0.0150420418853345,1,Parlamentarische Diskussionskultur / Debattenbeiträge
36,2022-05-08,ID203611400,Ruppert,Stüwe,SPD,815,0.0,0.0466255145854339,0.06565250507698,0.0,0.0,0.0,0.0,0.0171976528263362,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203611500,Götz,Frömming,AfD,711,0.0296571576385191,0.0081977085282266,0.0493552002205402,0.0,2.4898948095361383e-05,0.000172760475405,0.0,0.0078456707730475,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203611600,Kai,Gehring,Grüne,762,0.0,0.0654808964437172,0.0594740704493509,0.0,0.0,0.0,0.0,0.0178139899518158,2,Ukraine / Russland / Europäische Sicherheitspolitik
36,2022-05-08,ID203611700,Nicole,Gohlke,Die Linke,527,0.0090326099343587,0.0109334334317969,0.0789356448282405,0.0,0.0,0.0,0.0,0.0086074005973614,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203611800,Friedhelm,Boginski,FDP,309,0.0,0.0304706979887958,0.0345133716410057,0.0,0.0,0.0099992084282752,0.0,0.0186038346748021,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203611900,Carolin,Wagner,SPD,476,0.0089815002173313,0.0268540438850216,0.0503285869994741,0.0,0.0,0.0,0.0,0.0150825865809508,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203612000,Norbert Maria,Altenkamp,CDU/CSU,756,0.0,0.0185457902539525,0.0992390131042562,0.0,0.0017941576424639,0.0,0.0031935471089734,0.0073694728815999,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203612100,Maja,Wallstein,SPD,423,0.0,0.0193201123431317,0.0483260936863245,0.0,0.0,0.0,0.0,0.0423189051273565,3,"Bildung, Soziales und Kommunalfinanzierung"
36,2022-05-08,ID203612200,Steffen,Kotré,AfD,504,0.0298245813315583,0.0028648245867877,0.0,0.0294195500576811,0.0138081463315373,0.0,0.0,0.0065157040685119,1,Parlamentarische Diskussionskultur / Debattenbeiträge
36,2022-05-08,ID203612300,Franziska,Mascheck,SPD,730,0.0120190564197865,0.016450718782151,0.023091771896169,0.0513697185427781,0.0,0.0,0.0087428016965282,0.0147185099625283,4,Energie- und Wirtschaftspolitik
36,2022-05-08,ID203612400,Andreas,Jung,CDU/CSU,618,0.004354075600758,0.0369753900811778,0.0,0.0397327919368623,0.0177083144028539,0.0185346423206228,0.0,0.0,4,Energie- und Wirtschaftspolitik
36,2022-05-08,ID203612500,Dieter,Janecek,Grüne,511,0.0163121017809684,0.0508294299392938,0.0,0.0591875908264557,0.0021918083511779,0.0,0.0,0.0,4,Energie- und Wirtschaftspolitik
36,2022-05-08,ID203612600,Alexander,Ulrich,Die Linke,564,0.0295495609301745,0.0292942396792253,0.0,0.0409166694427634,0.0,0.0,0.0,0.0049331694124485,4,Energie- und Wirtschaftspolitik
36,2022-05-08,ID203612700,Michael,Kruse,FDP,636,0.028822131538208,0.036441988800198,0.0073574890884163,0.0146600837393005,0.0015401749589731,0.0,0.0,0.015580574727457,2,Ukraine / Russland / Europäische Sicherheitspolitik
36,2022-05-08,ID203612800,Malte,Kaufmann,AfD,309,0.0254088986453504,0.027488257568169,0.0,0.0317732695937493,0.01391045197268,0.0,0.0,0.0042831148817731,4,Energie- und Wirtschaftspolitik
36,2022-05-08,ID203612900,Timon,Gremmels,SPD,882,0.0207539180159482,0.0277675315921921,0.0124428645549337,0.0524512764596784,0.005801128415259,0.0011549881475024,0.0007894697872473,0.0,4,Energie- und Wirtschaftspolitik
36,2022-05-08,ID203613000,Jens,Koeppen,CDU/CSU,743,0.024064711542172,0.009522544261092,0.0,0.0192394487657543,0.0358221494096945,0.005152052639803,0.0023649176037989,0.006239305772812,5,Fragestunde und Parlamentarische Anfragen
36,2022-05-08,ID203613100,Ingrid,Nestle,Grüne,583,0.0250240507312084,0.0275478690981655,0.0007663843021658,0.0351462166739317,0.002419012120064,0.0,0.0,0.0094061645929098,4,Energie- und Wirtschaftspolitik
36,2022-05-08,ID203613200,Michael,Brand,CDU/CSU,750,0.0053531776357839,0.0069769428529294,0.0061040505995047,0.0,0.0184609680977935,0.0371448315918648,0.0,0.0454267549748318,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203613300,Heike,Brehmer,CDU/CSU,847,0.0,0.0,0.0184155386539653,0.0,0.0041769758637319,0.0539987272349645,0.0,0.0445420323502981,6,Gesetzgebungsverfahren und Verwaltung
36,2022-05-08,ID203613400,Ingeborg,Gräßle,CDU/CSU,379,0.0003766134914326,0.0021879182544459,0.0271911619534144,0.0,0.0121941936689607,0.0200323391873566,0.0018910673248844,0.034936343198639,8,"Demokratie, Gesellschaft und Wertedebatte"
36,2022-05-08,ID203613500,Petra,Pau,Die Linke,233,0.0097704564258129,0.0,0.021220536801949,0.0003265886838722,0.0,0.0151813118780984,0.0,0.029772202614552,8,"Demokratie, Gesellschaft und Wertedebatte"
37,2022-05-19,ID203700100,Olaf,Scholz,Unbekannt,2381,0.0,0.1089341437794244,0.0135967578944672,0.0394628636678583,0.0026708700777697,0.0194684062167678,0.015065589924036,0.0166968724264724,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203700200,Friedrich,Merz,CDU/CSU,1835,0.0341586919081678,0.0802259870329459,0.0,0.0028247836604062,0.0246016311500649,0.0107244703129229,0.0290764766730435,0.0053355405019238,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203700300,Katharina,Dröge,Grüne,1229,0.0049693903259078,0.1108351360346686,0.0139648157506049,0.0277504880543927,0.0123803055968049,0.0,0.0,0.0111042990915702,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203700400,Alice,Weidel,AfD,694,0.0090102099827377,0.0572695087182724,0.0,0.057346046816615,0.0056958242910364,0.0,0.0020818882140918,0.0008075961116289,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203700500,Christian,Dürr,FDP,956,0.0123539760106258,0.1071948676015373,0.0063908138262508,0.0008444822262292,0.0007300613794434,0.0003767215025389,0.0307825228345417,0.0013935406966294,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203700600,Amira,Mohamed Ali,Die Linke,842,0.0166457978972586,0.0681687008477651,0.0107167434210184,0.0152685125815166,0.0,0.0,0.0017521328432877,0.0253893570112268,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203700700,Achim,Post,SPD,823,0.0130592900726423,0.0989150916830489,0.0100600245785572,0.0,0.0011803668601874,0.0144396537307525,0.0,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203700800,Alexander,Dobrindt,CDU/CSU,797,0.0193294613943948,0.0730795497455222,0.0045247213384505,0.0093439385448424,0.018612703996492,0.006006368320066,0.0144308430305285,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203700900,Robin,Wagener,Grüne,831,0.0,0.0755179626391811,0.000687442174156,0.0271557343285659,0.0,0.0145407949611647,0.0085071177389246,0.0199316216859527,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203701000,Harald,Weyel,AfD,609,0.0273795901854824,0.0709266779055773,0.0,0.0004048810759646,0.0,0.0025046567132213,0.0,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203701100,Alexander,Graf Lambsdorff,FDP,751,0.0112469908993527,0.1059549285323512,0.00081633940617,0.0,0.0,0.0,0.0424638514778261,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203701200,Nina,Scheer,SPD,840,0.0110822978593193,0.0396454911457549,0.0022924026680992,0.0483535433011615,0.0184437064899821,0.0196031325304764,0.0,0.0,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203701300,Gunther,Krichbaum,CDU/CSU,786,0.0259014631665611,0.0938609726989417,0.0006753411394168,0.0,0.0028594969370664,0.0100464291560281,0.0,0.0,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203701400,Fabian,Funke,SPD,898,0.0032592354052474,0.1153480257881452,0.0170837383461217,0.0056452747904371,0.0,0.0089503705665534,0.006633773749306,0.0039204318116754,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203701500,Stefan,Seidler,Fraktionslos,252,0.0,0.0339295617798919,0.0,0.054943727272875,0.0194266295578006,0.0028779185488286,0.0,0.0,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203701600,Jörg,Nürnberger,SPD,870,0.0,0.0909443366321424,0.0,0.0038642805292109,0.0,0.0082051681031019,0.0580940330368773,0.0106113567499224,2,Ukraine / Russland / Europäische Sicherheitspolitik
37,2022-05-19,ID203701700,Steffen,Bilger,CDU/CSU,688,0.0120199151062149,0.0059525516376177,0.0256571597300319,0.0351747321960596,0.0051988492650159,0.0333815442855406,0.0,0.0005167938112005,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203701800,Carsten,Träger,SPD,707,0.0259079689283945,0.0026243653675332,0.0053377881143533,0.0390982205316755,0.0108369753379647,0.0315393937748949,0.0012343918299998,0.0,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203701900,Andreas,Bleck,AfD,538,0.0192997851046291,0.0022442305095916,0.0,0.0510233758821358,0.0,0.0209620774915994,0.0,0.00678961335593,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203702000,Christina-Johanne,Schröder,Grüne,641,0.0125335495472327,0.0,0.0008581415109696,0.0595665479448787,0.0,0.0323544761728326,0.0,0.0059064210437237,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203702100,Klaus,Ernst,Die Linke,1006,0.0470017074974775,0.0,0.0037354224490785,0.0148250924926471,0.0259235760559512,0.0064097943658231,0.0120999422786933,0.0034088276552654,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203702200,Konstantin,Kuhle,FDP,568,0.0140022042603228,0.0092648429968768,0.0325584885046479,0.0248830254718911,0.0178313727847847,0.0185154975544148,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
37,2022-05-19,ID203702300,Ulrich,Lange,CDU/CSU,645,0.0405241067185727,0.0,0.021558497253647,0.0074599438039802,0.0113708382040463,0.0121506694598969,0.0057596260628615,0.014459453722424,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203702400,Kaweh,Mansoori,SPD,778,0.020837036444697,0.0,0.0,0.0468081370410138,0.0,0.0371394524122425,0.0,0.0,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203702500,Karsten,Hilse,AfD,485,0.0207349641759782,0.0052203327826828,0.0,0.0357420342190751,0.0059321850761287,0.0159735223031255,0.0,0.0238521811584068,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203702600,Lukas,Benner,Grüne,653,0.0155933970868719,0.0093203073967233,0.0133262007658693,0.0300604512965647,0.00926033027408,0.03313286058968,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203702700,Lukas,Köhler,FDP,609,0.0278940776052926,0.0066332788699133,0.0262741409805401,0.0174320888758462,0.0077432391498056,0.0210887058910528,0.0,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203702800,Thomas,Heilmann,CDU/CSU,710,0.0335165684067423,0.0,0.0211293718687783,7.917373736557188e-05,0.0071353673990741,0.0503238050666278,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203702900,Dorothee,Martin,SPD,774,0.0177068691015815,0.0,0.0371046057571059,0.0160517651808833,0.0316295372379986,0.0292528431637233,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
37,2022-05-19,ID203703000,Susanne,Menge,Grüne,285,0.017828020069696,0.0,0.0203521577876096,0.0217690546771733,1.0817084377017316e-05,0.0204202417281018,0.0023531192656935,0.0019855115053745,4,Energie- und Wirtschaftspolitik
37,2022-05-19,ID203703100,Carina,Konrad,FDP,813,0.0334780917366102,0.0,0.0458013082869221,0.0095235905122039,0.0178920590325762,0.0071724486005867,0.0064029556655183,0.0026740324423551,3,"Bildung, Soziales und Kommunalfinanzierung"
37,2022-05-19,ID203703200,Gitta,Connemann,CDU/CSU,710,0.0179331364151215,0.0180968164470696,0.0117898343613784,0.0239812085388076,0.0252123365179812,0.0215611878531353,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
37,2022-05-19,ID203703300,Johannes,Schätzl,SPD,401,0.025033046538263,0.0,0.0,0.0188883511005274,0.0104287231731738,0.0290895415668602,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203703400,Jürgen,Berghahn,SPD,412,0.0202175820888686,0.0,0.0,0.028563556709601,0.0028381725769781,0.0441936663274629,0.0038615109798674,0.0,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203703500,Markus,Herbrand,FDP,623,0.0175603120059805,0.0,0.010609838309288,0.0099033388710773,0.0020614473708365,0.056530138257337,0.0044108193151065,0.0,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203703600,Fritz,Güntzler,CDU/CSU,1079,0.0466980728054819,0.0028503515488503,0.0038702305788428,0.0184421751046057,0.0079183418099122,0.0373623647034856,0.0022465207343542,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203703700,Parsa,Marvi,SPD,613,0.0,0.0,0.0293548241996744,0.0167616926613399,0.0024427388782314,0.064823045933314,0.0041657442135586,0.0003161099065426,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203703800,Albrecht,Glaser,AfD,970,0.0376358904634809,0.0112144508774693,0.0,0.0215685971504003,0.0,0.0286572784530711,0.0050396178928564,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203703900,Katharina,Beck,Grüne,698,0.0210433660116801,0.0,0.0293410041128898,0.0165446211368935,0.0044563383240555,0.0432035879464603,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203704000,Christian,Görke,Die Linke,675,0.0366663805063122,0.0,0.0151923340234341,0.0031817757920232,0.0283906609642259,0.0114430222264852,0.000853172441493,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203704100,Maximilian,Mordhorst,FDP,304,0.0388083195363038,0.0,0.0028337633842726,0.0,0.0070384848616861,0.0211640250942611,0.0001091873070646,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203704200,Sebastian,Brehm,CDU/CSU,916,0.0354250065602855,0.0,0.0111909871768395,0.0,0.0057697118020526,0.068340506905388,0.0011862307940359,0.0,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203704300,Nadine,Heselhaus,SPD,540,0.0,0.0,0.0413519721000948,0.0143081442114339,0.0011043620586302,0.0291702259377201,0.0096371146318007,0.0087220699241136,3,"Bildung, Soziales und Kommunalfinanzierung"
37,2022-05-19,ID203704400,Sandra,Detzer,Grüne,513,0.0227897474268199,0.0,0.0379019233766973,0.0056682674693914,0.0089772817117428,0.0313400438395697,0.003076415094558,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
37,2022-05-19,ID203704500,Olav,Gutting,CDU/CSU,901,0.0277150194727394,0.0187342727537453,0.0192674145294081,0.0089995076063713,3.218584772868315e-05,0.056724835110103,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203704600,Frauke,Heiligenstadt,SPD,847,0.0318641464857947,0.0,0.0116632389984054,0.025416361763516,0.0076037440019762,0.0372318547493199,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
37,2022-05-19,ID203704700,Saskia,Weishaupt,Grüne,468,0.0165687078513129,0.0,0.031239745590553,0.0,0.0046890039594072,0.0257410345770962,0.0,0.0063561431306704,3,"Bildung, Soziales und Kommunalfinanzierung"
37,2022-05-19,ID203704800,Michael,Schrodi,SPD,713,0.0327457378248786,0.0,0.0229212116368931,0.0054937023202908,0.013395869835064,0.0285019392541483,0.0,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203704900,Klaus,Stöber,AfD,122,0.0219624777468439,0.0,0.0,0.0,0.0060357434938226,0.0060745969328876,0.0,0.0007808851028435,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203705000,Michael,Schrodi,SPD,68,0.0016368191717159,0.0164767519724376,0.0100231751613007,0.0,0.0,0.0,0.0,0.0243904283665541,8,"Demokratie, Gesellschaft und Wertedebatte"
37,2022-05-19,ID203705100,René,Springer,AfD,901,0.0144210807457642,0.003455943171039,0.0,0.0054367775173874,0.0,0.0038336128725942,0.082649852449412,0.0286851568557182,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203705200,Ralf,Stegner,SPD,801,0.0191196166125132,0.0165913567327735,0.0090505785258487,0.0,0.0,0.0,0.0980946068818699,0.0357593923495025,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203705300,Norbert,Röttgen,CDU/CSU,1122,0.0320233409254353,0.0208003449789635,0.0,0.0,0.0116542673761973,0.0,0.0309998780910224,0.0341146618942897,8,"Demokratie, Gesellschaft und Wertedebatte"
37,2022-05-19,ID203705400,Agnieszka,Brugger,Grüne,886,0.0257907422926686,0.0075842621206135,0.0126416352105177,0.0,0.0180093593776796,0.0,0.056299456926581,0.0258126661464205,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203705500,Stefan,Keuter,AfD,447,0.0224379617751691,0.0,0.0,0.0,0.0213099882660726,0.0061584059855869,0.0302325568154184,0.0088105700297372,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203705600,Agnieszka,Brugger,Grüne,241,0.0260821727266926,0.0,0.0,0.0,0.0098325331971422,0.0097558156483308,0.0203082783474406,0.0108676953199044,1,Parlamentarische Diskussionskultur / Debattenbeiträge
37,2022-05-19,ID203705700,Gregor,Gysi,Die Linke,661,0.022897691241179,0.0375803030563142,0.0,0.0,0.0,0.0,0.058851096095735,0.0223294194406247,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203705800,Alexander,Müller,FDP,583,0.0201523495741013,0.0085584037323228,0.0,0.0,0.009879852790368,0.0102592527853257,0.0512707026883159,0.0126822062243906,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203705900,Joachim,Wundrak,AfD,88,0.011915004314678,0.0087896122491055,0.0,0.0,0.0153569134791051,0.0009140277873691,0.0369689094427014,0.0,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203706000,Alexander,Müller,FDP,118,0.0203484669215694,0.0041683793670743,0.0,0.0,0.0025176513557442,0.0,0.0514113319111059,0.0038867377769676,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203706100,Rebecca,Schamber,SPD,645,0.0119942853681091,0.0,0.0186747756107983,0.0,0.0150162088941338,0.0030803577085149,0.088959307211375,0.025658038869967,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203706200,Florian,Hahn,CDU/CSU,683,0.0207067754219534,0.0,0.0,0.0,0.0,0.0046586330443007,0.1242882793509696,0.0150493848542759,7,Bundeswehr / Auslandseinsätze / Verteidigung
37,2022-05-19,ID203706300,Julian,Pahlke,Grüne,467,0.0076579794846956,0.0,0.014900735745866,0.0,0.009556175812043,0.0,0.0183137840248202,0.0636748779367276,8,"Demokratie, Gesellschaft und Wertedebatte"
37,2022-05-19,ID203706400,Ann-Veruschka,Jurisch,FDP,465,0.0088348921605561,0.0042779264226155,0.0090285771709221,0.0068387155019988,0.0079018809392451,0.0109977484514219,0.0646356172524834,0.0256623669092828,7,Bundeswehr / Auslandseinsätze / Verteidigung
